date,firefox-version,firefox-interop-2026-anchor-positioning,firefox-interop-2026-attr,firefox-interop-2026-container-style-queries,firefox-interop-2026-contrast-color,firefox-interop-2026-custom-highlights,firefox-interop-2026-dialogs-and-popovers,firefox-interop-2026-fetch,firefox-interop-2026-indexeddb,firefox-interop-2026-jspi-for-wasm,firefox-interop-2026-media-pseudo-classes,firefox-interop-2026-navigation,firefox-interop-2026-scoped-custom-element-registries,firefox-interop-2026-scroll-driven-animations,firefox-interop-2026-scroll-snap,firefox-interop-2026-shape,firefox-interop-2026-view-transitions,firefox-interop-2026-webcompat,firefox-interop-2026-webrtc,firefox-interop-2026-webtransport,firefox-interop-2026-zoom,interop-interop-2026-anchor-positioning,interop-interop-2026-attr,interop-interop-2026-container-style-queries,interop-interop-2026-contrast-color,interop-interop-2026-custom-highlights,interop-interop-2026-dialogs-and-popovers,interop-interop-2026-fetch,interop-interop-2026-indexeddb,interop-interop-2026-jspi-for-wasm,interop-interop-2026-media-pseudo-classes,interop-interop-2026-navigation,interop-interop-2026-scoped-custom-element-registries,interop-interop-2026-scroll-driven-animations,interop-interop-2026-scroll-snap,interop-interop-2026-shape,interop-interop-2026-view-transitions,interop-interop-2026-webcompat,interop-interop-2026-webrtc,interop-interop-2026-webtransport,interop-interop-2026-zoom,revision,metadata-revision
2026-03-30T21:36:24,20260330213624,975,930,919,1000,980,968,713,41,1000,1000,909,299,339,639,964,828,1000,682,779,1000,975,930,919,1000,980,968,713,41,1000,1000,909,298,339,639,964,828,1000,731,779,1000,0b76dd137a61420640d9276c563698c3b3eff72a,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-03-31T21:08:27,20260331210827,975,930,919,1000,980,968,713,41,1000,1000,909,299,339,639,964,828,1000,682,779,1000,975,930,919,1000,980,968,713,41,1000,1000,909,298,339,639,964,828,1000,731,779,1000,1369941f425dab52c6a0a3de6b14d9de93376a04,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-01T09:43:41,20260401094341,975,930,919,1000,980,968,713,41,1000,1000,911,299,339,639,964,828,1000,682,779,1000,975,930,919,1000,980,968,713,41,1000,1000,911,298,339,639,964,828,1000,731,779,1000,81bd8e73cd80793f8d49b769880b6a954b8aa962,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-01T16:01:13,20260401160113,975,930,919,1000,980,968,713,41,1000,1000,911,299,339,639,964,828,1000,682,779,1000,975,930,919,1000,980,968,713,41,1000,1000,911,298,339,639,964,828,1000,731,779,1000,a5514d76e0e7d3f3b0a6afdee8b8bf8d29d2d129,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-01T21:21:32,20260401212132,975,930,972,1000,980,968,713,41,1000,1000,909,299,339,639,964,828,1000,682,779,1000,975,930,972,1000,980,968,713,41,1000,1000,909,298,339,639,964,828,1000,731,779,1000,e5c87c6098528439d39b988314dcb3031a9d2d57,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-02T09:24:39,20260402092439,975,930,972,1000,980,970,713,41,1000,1000,911,299,339,639,964,828,1000,682,779,1000,975,930,972,1000,980,970,713,41,1000,1000,911,298,339,639,964,828,1000,731,779,1000,77e8893f7eded069dd293cc761156c79a2952b1e,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-02T21:30:57,20260402213057,975,930,972,1000,980,970,713,41,1000,1000,909,299,339,639,964,828,1000,682,779,1000,975,930,972,1000,980,970,713,41,1000,1000,909,298,339,639,964,828,1000,731,779,1000,e700ee5a5e5fe064bddd032a632484216808aaf7,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-03T09:23:23,20260403092323,975,983,973,1000,990,970,713,41,1000,1000,911,299,339,639,964,828,1000,682,779,1000,975,983,973,1000,990,970,713,41,1000,1000,911,298,339,639,964,828,1000,731,779,1000,a7aeacfbb1b38fa0379ca2a730771516bf06d28d,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-03T21:20:07,20260403212007,975,983,973,1000,990,970,713,41,1000,1000,911,299,339,639,964,828,1000,732,779,1000,975,983,973,1000,990,970,713,41,1000,1000,911,298,339,639,964,828,1000,739,779,1000,1d045ba49780be4d12ec23d421546b24fada2c87,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-04T09:08:30,20260404090830,975,983,973,1000,990,970,713,41,1000,1000,911,299,349,639,964,828,1000,732,779,1000,975,983,973,1000,990,970,713,41,1000,1000,911,298,349,639,964,828,1000,739,779,1000,f2c98071e30d88e0c93fcd51ea3c1aba7b4457b6,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-04T20:21:45,20260404202145,975,983,973,1000,990,970,713,41,1000,1000,909,299,349,639,964,828,1000,732,779,1000,975,983,973,1000,990,970,713,41,1000,1000,909,298,349,639,964,828,1000,739,779,1000,f66c987893d12eb5ce718fbc669e66e68a29ed8a,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-05T09:24:13,20260405092413,975,983,973,1000,990,970,713,41,1000,1000,911,299,349,639,964,828,1000,732,779,1000,975,983,973,1000,990,970,713,41,1000,1000,911,298,349,639,964,828,1000,739,779,1000,0a2146364eed180c711402e5148147d1fda0a099,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-05T21:02:19,20260405210219,975,983,973,1000,990,970,713,41,1000,1000,909,299,349,639,964,828,1000,732,779,1000,975,983,973,1000,990,970,713,41,1000,1000,909,298,349,639,964,828,1000,739,779,1000,4e8e90ddd4ee99821945db485d23cf961934c311,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-06T09:03:04,20260406090304,975,983,973,1000,990,970,713,41,1000,1000,912,299,349,639,964,828,1000,732,779,1000,975,983,973,1000,990,970,713,41,1000,1000,912,298,349,639,964,828,1000,739,779,1000,264d49b61bdb9a078bdd4be90996d9f8deccbfc1,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-06T21:33:46,20260406213346,975,983,973,1000,990,970,713,41,1000,1000,909,299,349,639,964,828,1000,732,779,1000,975,983,973,1000,990,970,713,41,1000,1000,909,298,349,639,964,828,1000,739,779,1000,97bdd50d0475fcbb7bb6273e2484af8b23fdc8e4,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-07T04:07:14,20260407040714,975,983,973,1000,990,970,713,41,1000,1000,911,299,349,639,964,828,1000,732,779,1000,975,983,973,1000,990,970,713,41,1000,1000,911,298,349,639,964,828,1000,739,779,1000,1d3cb4b58d6f9704ceef305871ea0d080a96e423,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-07T08:56:42,20260407085642,975,983,973,1000,990,970,713,41,1000,1000,909,299,349,639,964,828,1000,732,779,1000,975,983,973,1000,990,970,713,41,1000,1000,909,298,349,639,964,828,1000,739,779,1000,81abdb7c8eeb3acea1998958484d475d8fb729dd,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-07T13:15:19,20260407131519,975,983,973,1000,990,970,713,41,1000,1000,909,299,349,639,964,828,1000,732,779,1000,975,983,973,1000,990,970,713,41,1000,1000,909,298,349,639,964,828,1000,739,779,1000,9b462b5d1484a22e26df5c2a9067639a76f1fcf1,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-07T21:54:27,20260407215427,975,983,973,1000,990,970,713,41,1000,1000,911,299,349,639,964,828,1000,732,779,1000,975,983,973,1000,990,970,713,41,1000,1000,911,298,349,639,964,828,1000,739,779,1000,12a1ea4146ebf9d41a9c7b3718e3bddcdffe0ba8,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-08T09:12:22,20260408091222,975,983,973,1000,990,970,713,41,1000,1000,909,299,349,639,964,828,1000,732,779,1000,975,983,973,1000,990,970,713,41,1000,1000,909,298,349,639,964,828,1000,739,779,1000,c618caf8d6e823e664882e76775b9b8b256c6468,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-08T13:41:36,20260408134136,975,983,973,1000,990,970,713,41,1000,1000,911,299,349,639,964,828,1000,732,779,1000,975,983,973,1000,990,970,713,41,1000,1000,911,298,349,639,964,828,1000,739,779,1000,f39f37018eee6a365f1fe27c8da58a576df56ef2,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-08T16:03:18,20260408160318,975,983,973,1000,990,970,713,41,1000,1000,911,299,349,639,964,828,1000,732,779,1000,975,983,973,1000,990,970,713,41,1000,1000,911,298,349,639,964,828,1000,739,779,1000,3cb9ee69178b1d717473b902f5113a0501901500,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-09T04:09:43,20260409040943,975,983,973,1000,990,970,713,41,1000,1000,911,299,349,639,964,828,1000,729,779,1000,975,983,973,1000,990,970,713,41,1000,1000,911,298,349,639,964,828,1000,736,779,1000,bb7e4d6d24f297c574d5fd71586cc7724a65dc58,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-09T09:39:41,20260409093941,975,983,973,1000,990,970,713,41,1000,1000,911,299,349,639,964,828,1000,729,779,1000,975,983,973,1000,990,970,713,41,1000,1000,911,298,349,639,964,828,1000,736,779,1000,f49b931adfa3b71653521118ae254c3a592424a9,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-09T16:22:57,20260409162257,975,983,973,1000,990,970,713,41,1000,1000,911,299,385,639,964,828,1000,729,779,1000,975,983,973,1000,990,970,713,41,1000,1000,911,298,385,639,964,828,1000,736,779,1000,aecfe2afddb9d7d3ae1aec461c8d0c4e0f9e85e8,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-09T21:04:23,20260409210423,975,983,973,1000,990,970,713,41,1000,1000,911,299,385,639,964,828,1000,729,779,1000,975,983,973,1000,990,970,713,41,1000,1000,911,298,385,639,964,828,1000,736,779,1000,e5128e3c28db1bb18bacf3e3b7a2878d57a6357d,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-10T21:13:35,20260410211335,975,983,973,1000,990,970,713,41,1000,1000,911,299,385,639,964,828,1000,727,779,1000,975,983,973,1000,990,970,713,41,1000,1000,911,298,385,639,964,828,1000,734,779,1000,be5d6cb74c0ab32c9f7bc0c65f7e55bda87a139e,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-11T09:19:26,20260411091926,975,983,973,1000,990,970,713,41,1000,1000,912,299,385,639,964,828,1000,737,779,1000,975,983,973,1000,990,970,713,41,1000,1000,912,298,385,639,964,828,1000,744,779,1000,496be9d3e8d5bb7d048d566d1c330ec0a0a7a6ed,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-11T21:16:05,20260411211605,975,983,973,1000,990,970,713,41,1000,1000,911,299,385,697,964,828,1000,737,779,1000,975,983,973,1000,990,970,713,41,1000,1000,911,298,385,697,964,828,1000,744,779,1000,5afadb7914b6dae229ee2f693bd8e9ef70264d94,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-12T07:57:31,20260412075731,975,983,973,1000,990,970,713,41,1000,1000,909,299,385,697,964,828,1000,737,779,1000,975,983,973,1000,990,970,713,41,1000,1000,909,298,385,697,964,828,1000,744,779,1000,4181bc77e2e96879d3bc85e2c05c2e4c042271d8,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-13T09:16:42,20260413091642,975,983,973,1000,990,970,713,41,1000,1000,911,299,385,697,964,828,1000,737,779,1000,975,983,973,1000,990,970,713,41,1000,1000,911,298,385,697,964,828,1000,744,779,1000,19d0c929c31475195cbef88d828138296d15cedc,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-13T15:53:21,20260413155321,975,983,973,1000,990,970,713,41,1000,1000,912,299,385,697,964,828,1000,738,779,1000,975,983,973,1000,990,970,713,41,1000,1000,912,298,385,697,964,828,1000,745,779,1000,1f396df9f27ea8e040163abdc72d06c35d410257,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-13T22:08:54,20260413220854,975,983,973,1000,990,970,713,41,1000,1000,911,299,385,697,964,828,1000,738,779,1000,975,983,973,1000,990,970,713,41,1000,1000,911,298,385,697,964,828,1000,745,779,1000,a071378fa23321e323e04d97d8fce33cf1fc7fea,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-14T08:54:55,20260414085455,975,983,973,1000,990,970,713,41,1000,1000,912,299,385,697,964,828,1000,738,779,1000,975,983,973,1000,990,970,713,41,1000,1000,912,298,385,697,964,828,1000,745,779,1000,cab7490156a4d2f390fb958ad79426f3126fd993,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-14T21:13:44,20260414211344,975,983,973,1000,990,970,713,41,1000,1000,909,299,385,697,964,828,1000,738,779,1000,975,983,973,1000,990,970,713,41,1000,1000,909,298,385,697,964,828,1000,745,779,1000,facf11f6cdea09aadcde97ca0b42e45d4a2202d5,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-15T04:07:20,20260415040720,975,983,973,1000,990,970,713,41,1000,1000,911,299,379,697,964,828,1000,738,779,1000,975,983,973,1000,990,970,713,41,1000,1000,911,298,379,697,964,828,1000,745,779,1000,ec1b1f3e6d3c46f2260b43fd6ca3552498060ac4,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-15T15:43:14,20260415154314,975,983,973,1000,990,970,713,41,1000,1000,909,299,385,697,964,828,1000,738,779,1000,975,983,973,1000,990,970,713,41,1000,1000,909,298,385,697,964,828,1000,745,779,1000,fd4d152cd8c94c2260e97418759eeb57a8f4db30,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-15T21:21:14,20260415212114,975,983,973,1000,990,970,713,41,1000,1000,909,299,385,697,964,828,1000,738,779,1000,975,983,973,1000,990,970,713,41,1000,1000,909,298,385,697,964,828,1000,745,779,1000,f850e62a23fb0f218c56ff26cdcf77aedf56be4f,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-16T09:37:20,20260416093720,979,983,973,1000,990,970,713,41,1000,1000,911,299,385,703,964,828,1000,738,779,1000,979,983,973,1000,990,970,713,41,1000,1000,911,298,385,703,964,828,1000,745,779,1000,af81f8120affd1393e4f37b024cae88a2429fa74,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-16T15:59:48,20260416155948,979,983,973,1000,990,970,713,41,1000,1000,911,299,385,703,964,831,1000,738,779,1000,979,983,973,1000,990,970,713,41,1000,1000,911,298,385,703,964,831,1000,745,779,1000,dca1688c7da6e3af526a4212b185539a42f859e2,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-18T08:11:04,20260418081104,979,983,973,1000,990,972,713,41,1000,1000,923,299,379,703,964,831,1000,748,779,1000,979,983,973,1000,990,972,713,41,1000,1000,925,298,379,703,964,831,1000,747,779,1000,4c39f991a01a59166765bfda221504d0eaebea3a,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-18T21:19:39,20260418211939,979,983,973,1000,990,972,713,41,1000,1000,925,299,385,703,964,831,1000,748,779,1000,979,983,973,1000,990,972,713,41,1000,1000,927,298,385,703,964,831,1000,747,779,1000,cb6a766e9c14daf27e0130c26cbce66d0e5b5703,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-19T09:13:38,20260419091338,979,983,973,1000,990,972,713,41,1000,1000,926,299,385,703,964,831,1000,748,779,1000,979,983,973,1000,990,972,713,41,1000,1000,928,298,385,703,964,831,1000,747,779,1000,a6f8f17f223106aa1db4eb644f53e2b1fefa7682,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-20T09:14:06,20260420091406,979,983,973,1000,990,972,713,41,1000,1000,925,299,379,703,964,831,1000,748,779,1000,979,983,973,1000,990,972,713,41,1000,1000,927,298,379,703,964,831,1000,747,779,1000,80bf65012815fc48526506ab8c0d239cbb3ba159,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-20T15:56:35,20260420155635,979,983,973,1000,990,972,713,41,1000,1000,923,299,379,703,964,831,1000,748,779,1000,979,983,973,1000,990,972,713,41,1000,1000,925,298,379,703,964,831,1000,747,779,1000,d0118ce81d6b0d63e4ca9a4e448b74a27abd733c,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-20T21:58:38,20260420215838,979,983,973,1000,990,972,713,41,1000,1000,926,299,385,703,964,831,1000,748,779,1000,979,983,973,1000,990,972,713,41,1000,1000,928,298,385,703,964,831,1000,747,779,1000,eab44672da9da46690ead6cc9fa93187537fdd21,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-21T08:56:57,20260421085657,979,983,973,1000,990,972,713,41,1000,1000,925,299,385,703,964,831,1000,748,779,1000,979,983,973,1000,990,972,713,41,1000,1000,927,298,385,703,964,831,1000,747,779,1000,a2d0bb819f99bccfe591c7e45d2f1a8b9c2e4620,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-21T21:12:46,20260421211246,979,983,973,1000,990,972,713,41,1000,1000,925,299,385,703,964,831,888,748,779,1000,979,983,973,1000,990,972,713,41,1000,1000,927,298,385,703,964,831,888,747,779,1000,0d0cf7a787d6208b26a72da8767353b7349f45b1,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-22T04:21:07,20260422042107,981,983,973,1000,990,972,713,41,1000,1000,925,299,385,703,964,831,1000,748,779,1000,981,983,973,1000,990,972,713,41,1000,1000,927,298,385,703,964,831,1000,747,779,1000,04539d0d7a20e1713f05b5326ac7a298ca69e7b8,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-22T20:47:44,20260422204744,981,983,973,1000,990,972,713,41,1000,1000,925,299,379,703,964,831,1000,748,779,1000,981,983,973,1000,990,972,713,41,1000,1000,927,298,379,703,964,831,1000,747,779,1000,ad6b0d7aa31e4111ea3f4d430abfef82f22b63f7,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
2026-04-23T08:28:23,20260423082823,981,983,973,1000,990,972,713,41,1000,1000,925,299,385,703,964,831,888,757,779,1000,981,983,973,1000,990,972,713,41,1000,1000,927,298,385,703,964,831,888,757,779,1000,2a5398c41a2cbc8221cfebda2e46759afd1fa482,dea3be3fc0bea6e45775114a90c1b12ea8130c3c
